name,image
Deepcool AK620 ZERO DARK 68.99 CFM CPU Cooler (R-AK620-BKNNMT-G-1),https://cdna.pcpartpicker.com/static/forever/images/product/048ee8d7e1ab67674cc0aac0e4e0e281.256p.jpg
Corsair iCUE H150i ELITE LCD XT 65.57 CFM Liquid CPU Cooler (CW-9060075-WW),https://cdna.pcpartpicker.com/static/forever/images/product/3ec80850afc7392a6dad4b82ef95c424.256p.jpg
Thermalright AXP90-X47 42.58 CFM CPU Cooler (AXP90-X47 FULL),https://m.media-amazon.com/images/I/51HeMe5HJmL.jpg
ARCTIC Freezer 36 A-RGB CPU Cooler (ACFRE00124A),https://m.media-amazon.com/images/I/41rBrq-tRNL.jpg
NZXT Kraken Elite 360 RGB (2024) 75.12 CFM Liquid CPU Cooler (RL-KR36E-B2),https://cdna.pcpartpicker.com/static/forever/images/product/3a6430ace600ed4d31970cfdc2bb856e.256p.jpg
NZXT Kraken 240 RGB 78.02 CFM Liquid CPU Cooler (RL-KR240-B1),https://cdna.pcpartpicker.com/static/forever/images/product/038ec9aa1fddbeb6cd45c91348943127.256p.jpg
Thermalright Peerless Assassin 140 77.8 CFM CPU Cooler (Peerless Assassin 140 BLACK),https://m.media-amazon.com/images/I/4153NLVrhgL.jpg
Montech HyperFlow ARGB 360 76.2 CFM Liquid CPU Cooler (HyperFlow ARGB 360 Black),https://m.media-amazon.com/images/I/316Ls7d-JxL.jpg
Thermalright Assassin X 120 R Digital ARGB 70.84 CFM CPU Cooler (Assassin X 120 R Digital ARGB WHITE),https://m.media-amazon.com/images/I/41Sucqk+44L.jpg
NZXT Kraken 280 99.68 CFM Liquid CPU Cooler (RL-KN280-B1),https://cdna.pcpartpicker.com/static/forever/images/product/84128080e04ff1cff81741225c168af0.256p.jpg
Noctua NH-L9i chromax.black 33.84 CFM CPU Cooler (NH-L9i chromax.black),https://m.media-amazon.com/images/I/416XnVk8INL.jpg
ID-COOLING FROZN A410 SE 55.2 CFM CPU Cooler (FROZN A410 SE),https://m.media-amazon.com/images/I/41vFDvhSK9L.jpg
