name,image
Sapphire PURE Radeon RX 9070 XT 16 GB Video Card (11348-02-20G),https://cdna.pcpartpicker.com/static/forever/images/product/2c06f017723d991b814947ff0c9bd519.256p.jpg
XFX Speedster MERC 310 Black Edition Radeon RX 7900 XTX 24 GB Video Card (RX-79XMERCB9),https://cdna.pcpartpicker.com/static/forever/images/product/4b6e1666bdde2d084cb87b98ba5d8b30.256p.jpg
Asus TUF GAMING OC GeForce RTX 5070 12 GB Video Card (tuf-rtx5070-o12g-gaming),https://cdna.pcpartpicker.com/static/forever/images/product/468c069e4aca2de25f8d17145b61b51e.256p.jpg
XFX Swift Radeon RX 9070 XT 16 GB Video Card (RX-97TSWF3W9),https://cdna.pcpartpicker.com/static/forever/images/product/66ab940d990308e87d1e2f33130d0831.256p.jpg
ASRock Challenger D Radeon RX 6600 8 GB Video Card (RX6600 CLD 8G),https://cdna.pcpartpicker.com/static/forever/images/product/c5489241c902a9ae06a42212e978f989.256p.jpg
Gigabyte AORUS MASTER GeForce RTX 5090 32 GB Video Card (GV-N5090AORUS M-32GD),https://cdna.pcpartpicker.com/static/forever/images/product/96ecd11ddbe5a193c95422e8e620fca6.256p.jpg
ASRock Challenger OC Radeon RX 7600 8 GB Video Card (RX7600 CL 8GO),https://cdna.pcpartpicker.com/static/forever/images/product/35163463b989d1be13df38d5819cb039.256p.jpg
Gigabyte WINDFORCE OC GeForce RTX 4070 SUPER 12 GB Video Card (GV-N407SWF3OC-12GD),https://cdna.pcpartpicker.com/static/forever/images/product/c17472cd578b7847c10089750b161a2f.256p.jpg
MSI VENTUS 2X OC GeForce RTX 5070 12 GB Video Card (GeForce RTX 5070 12G VENTUS 2X OC),https://cdna.pcpartpicker.com/static/forever/images/product/3b41941b9302f7e9095a49d681a27835.256p.jpg
MSI VENTUS 2X PLUS OC GeForce RTX 5060 Ti 8 GB Video Card (RTX 5060 Ti 8G VENTUS 2X OC PLUS),https://cdna.pcpartpicker.com/static/forever/images/product/448885cffd9a078d3cd0a6c8aa2305e6.256p.jpg
Gigabyte GAMING OC GeForce RTX 5070 Ti 16 GB Video Card (GV-N507TGAMING OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/7286e3994f72346993fa78135c86ddbe.256p.jpg
Gigabyte WINDFORCE GeForce RTX 5060 Ti 16 GB PCIe x8 Video Card (GV-N506TWF2-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/e11670c2172661fcce6e0ace11c1cb47.256p.jpg
PowerColor Hellhound OC Radeon RX 9070 XT 16 GB Video Card (RX9070XT 16G-L/OC),https://cdna.pcpartpicker.com/static/forever/images/product/7b81884d452c572f52509f613a1d328f.256p.jpg
Asus PRIME OC Radeon RX 9060 XT 16 GB Video Card (PRIME-RX9060XT-O16G),https://cdna.pcpartpicker.com/static/forever/images/product/8030cec7e0232aaeb5be9ef5bf998ed5.256p.jpg
Asus Dual GeForce RTX 3060 V2 OC Edition GeForce RTX 3060 12GB 12 GB Video Card (DUAL-RTX3060-O12G-V2),https://cdna.pcpartpicker.com/static/forever/images/product/a6cfb4e58daecb7b49fb19b0f5268a56.256p.jpg
Asus DUAL OC GeForce RTX 5060 8 GB Video Card (dual-rtx5060-o8g),https://cdna.pcpartpicker.com/static/forever/images/product/23a1e1dd2f60fa785cdb2997371feabf.256p.jpg
Inno3D X3 OC GeForce RTX 5090 32 GB Video Card (N50903-32D7X-17593928),https://cdna.pcpartpicker.com/static/forever/images/product/0f558bb226e573c90c058cab02fbd1c1.256p.jpg
Gigabyte AERO OC SFF GeForce RTX 5080 16 GB Video Card (GV-N5080AERO OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/81715ed28e3aae88fb103d7232adcc9f.256p.jpg
Asus TUF GAMING GeForce RTX 5090 32 GB Video Card (TUF-RTX5090-32G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/d85af27e38505651d2ad048fb72ee1fa.256p.jpg
Gigabyte EAGLE OC SFF GeForce RTX 5070 12 GB Video Card (GV-N5070EAGLEOC-ICE-12GD),https://cdna.pcpartpicker.com/static/forever/images/product/a3192df075922ee3bd6fe1e04301b624.256p.jpg
Gigabyte WINDFORCE GeForce RTX 5090 32 GB Video Card (GV-N5090WF3-32GD),https://cdna.pcpartpicker.com/static/forever/images/product/c4e88a542c4b606edfc74f9fc5d991d9.256p.jpg
MSI VENTUS 3X OC GeForce RTX 5080 16 GB Video Card (G5080-16V3CW),https://cdna.pcpartpicker.com/static/forever/images/product/b3e14fb33812db4cb9829a18b6066b2c.256p.jpg
Asus DUAL OC GeForce RTX 5070 12 GB Video Card (DUAL-RTX5070-O12G),https://cdna.pcpartpicker.com/static/forever/images/product/67d42e78c9d3161b95b1e8290cdd4f20.256p.jpg
Asus PRIME OC GeForce RTX 5080 16 GB Video Card (PRIME-RTX5080-O16G),https://cdna.pcpartpicker.com/static/forever/images/product/0c9d152472660eb1a3ac2551b15c8ada.256p.jpg
ASRock Taichi OC Radeon RX 9070 XT 16 GB Video Card (RX9070XT TC 16GO),https://cdna.pcpartpicker.com/static/forever/images/product/8d2064fe21e3a8318837caf30fad70f1.256p.jpg
XFX RX-79TMBABF9 Radeon RX 7900 XT 20 GB Video Card (RX-79TMBABF9),https://cdna.pcpartpicker.com/static/forever/images/product/a05245760a1b9fd2988847a60767d99e.256p.jpg
Gigabyte EAGLE OC ICE SFF GeForce RTX 5070 Ti 16 GB Video Card (GV-N507TEAGLEOC ICE-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/f909fab47cb20bea4096f4b62f3d3ccf.256p.jpg
Sapphire PULSE Radeon RX 9070 16 GB Video Card (11349-03-20G),https://cdna.pcpartpicker.com/static/forever/images/product/ca2a45c3504ad400dc117acc56108ada.256p.jpg
Asus DUAL OC GeForce RTX 3050 6GB 6 GB Video Card (dual-rtx3050-o6g),https://cdna.pcpartpicker.com/static/forever/images/product/cd60fa832766b1f16ca684bcd7c10e4f.256p.jpg
ASRock Steel Legend OC Radeon RX 9060 XT 16 GB Video Card (RX9060XT SL 16GO),https://cdna.pcpartpicker.com/static/forever/images/product/1a235541a242ee9e62115ee9f4e43a7d.256p.jpg
PNY VERTO GeForce RTX 4060 8 GB Video Card (VCG40608DFXPB1),https://cdna.pcpartpicker.com/static/forever/images/product/ab71b188b938373c36cc27c3e26f5e20.256p.jpg
Asus DUAL OC GeForce RTX 5050 8 GB Video Card (dual-rtx5050-o8g),https://cdna.pcpartpicker.com/static/forever/images/product/414e8bbc373941c4b8a507b362ed7e55.256p.jpg
Asus DUAL EVO OC GeForce RTX 4060 Ti 8 GB Video Card (DUAL-RTX4060TI-O8G-EVO),https://cdna.pcpartpicker.com/static/forever/images/product/9587565162ba3dd767fd21a6b640c824.256p.jpg
Gigabyte GAMING OC GeForce RTX 5090 32 GB Video Card (GV-N5090GAMING OC-32GD),https://cdna.pcpartpicker.com/static/forever/images/product/082be5f3ed8c7574ada8ed2cecddcb5c.256p.jpg
ASRock Challenger Radeon RX 9070 16 GB Video Card (RX9070 CL 16G),https://cdna.pcpartpicker.com/static/forever/images/product/4b0008912e6c94054f947bf95256f000.256p.jpg
MSI SUPRIM LIQUID SOC GeForce RTX 5090 32 GB Video Card (GeForce RTX 5090 32G SUPRIM LIQUID SOC),https://cdna.pcpartpicker.com/static/forever/images/product/ceb6bf84996a0c5d069a73e5b48c4d75.256p.jpg
Gigabyte GAMING OC Rev 2.0 GeForce RTX 3060 12GB 12 GB Video Card (GV-N3060GAMING OC-12GD (rev. 2.0)),https://cdna.pcpartpicker.com/static/forever/images/product/23125b08d8d0986375005ffebc793f62.256p.jpg
Asus PRIME OC GeForce RTX 5070 12 GB Video Card (PRIME-RTX5070-O12G-WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/f97a25da0946a16d087f3f23043f17d6.256p.jpg
Gigabyte WINDFORCE OC GeForce RTX 4070 12 GB Video Card (GV-N4070WF3OC-12GD),https://cdna.pcpartpicker.com/static/forever/images/product/772cce097c55469671a0d75ea4aca83a.256p.jpg
ASRock Challenger OC Radeon RX 7700 XT 12 GB Video Card (RX7700XT CL 12GO),https://cdna.pcpartpicker.com/static/forever/images/product/fdfa1b89cb54fb91483ca1fbc6b57f3f.256p.jpg
MSI GAMING TRIO OC GeForce RTX 5080 16 GB Video Card (GeForce RTX 5080 16G GAMING TRIO OC),https://cdna.pcpartpicker.com/static/forever/images/product/b9d497b4a6cf3f7d1d475cb03ca001d3.256p.jpg
MSI GT 710 2GD3 LP GeForce GT 710 2 GB Video Card (GT 710 2GD3 LP),https://m.media-amazon.com/images/I/41dQe-GXE9L.jpg
Asus ROG STRIX GAMING OC GeForce RTX 5070 Ti 16 GB Video Card (rog-strix-rtx5070ti-o16g-gaming),https://cdna.pcpartpicker.com/static/forever/images/product/b17fcb9e900098a2cc46c5fe2c2411a6.256p.jpg
NVIDIA Founders Edition GeForce RTX 4090 24 GB Video Card (900-1G136-2530-000),https://cdna.pcpartpicker.com/static/forever/images/product/07ff8dc03a65e34edc811c97d838af9a.256p.jpg
XFX Swift OC Radeon RX 9060 XT 8 GB Video Card (RX-96TSW8GBQ),https://cdna.pcpartpicker.com/static/forever/images/product/53da9a75b3c5c2c328d07896ddf4071d.256p.jpg
